INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,HOME_VAL,TRAVTIME,BLUEBOOK,TIF,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE,PARENT1_Yes,MSTATUS_z_No,SEX_z_F,EDUCATION_Bachelors,EDUCATION_Masters,EDUCATION_PhD,EDUCATION_z_High School,JOB_Doctor,JOB_Home Maker,JOB_Lawyer,JOB_Manager,JOB_Professional,JOB_Student,JOB_z_Blue Collar,CAR_USE_Private,CAR_TYPE_Panel Truck,CAR_TYPE_Pickup,CAR_TYPE_Sports Car,CAR_TYPE_Van,CAR_TYPE_z_SUV,RED_CAR_yes,REVOKED_Yes,URBANICITY_z_Highly Rural/ Rural
4623,0,0.0,0,35.0,2,14.0,27396.0,123548.0,40,15180.0,7,0.0,0,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4624,0,0.0,0,41.0,0,13.0,69083.0,271197.0,35,10510.0,6,6168.0,3,2,16.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4625,0,0.0,0,54.0,0,9.0,5340.0,0.0,19,2030.0,4,0.0,0,0,12.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4626,0,0.0,0,46.0,0,15.0,91685.0,287159.0,38,15270.0,1,0.0,0,0,5.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4627,0,0.0,0,52.0,0,10.0,26116.0,0.0,51,16850.0,1,0.0,0,1,7.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4628,0,0.0,0,31.0,0,13.0,80861.0,222576.0,20,29980.0,6,0.0,0,1,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4629,0,0.0,0,36.0,0,0.0,0.0,0.0,52,13350.0,17,0.0,0,0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
4630,0,0.0,0,51.0,0,3.0,93268.0,302157.0,32,43350.0,10,0.0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4631,1,4452.0,0,51.0,0,10.0,31860.0,0.0,32,9540.0,10,0.0,0,3,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4632,1,5272.0,1,43.0,1,13.0,,0.0,22,17600.0,8,5336.0,2,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4634,0,0.0,0,34.0,2,3.0,6953.0,56355.0,16,4900.0,9,0.0,0,2,5.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4635,0,0.0,0,54.0,0,15.0,82465.0,256667.0,32,18910.0,21,0.0,0,0,11.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
4636,0,0.0,2,44.0,3,13.0,76922.0,289712.0,30,28580.0,6,0.0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4637,0,0.0,0,52.0,0,,95833.0,298849.0,31,16050.0,4,0.0,0,0,8.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4639,0,0.0,0,58.0,0,13.0,84608.0,250392.0,25,26880.0,4,0.0,0,0,15.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4640,0,0.0,0,53.0,0,0.0,0.0,94471.0,33,6800.0,1,1909.0,1,3,14.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4642,1,4171.0,0,36.0,0,12.0,69714.0,201852.0,36,12070.0,13,597.0,1,9,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4643,0,0.0,0,53.0,0,8.0,51802.0,0.0,48,24600.0,4,0.0,0,2,11.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4644,1,1204.0,0,38.0,1,8.0,97114.0,0.0,59,25530.0,7,0.0,0,1,5.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4645,0,0.0,0,33.0,2,11.0,77951.0,226375.0,47,22310.0,6,8294.0,2,2,1.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4646,0,0.0,0,21.0,1,12.0,360.0,0.0,65,5250.0,10,36775.0,2,0,8.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
4647,0,0.0,0,32.0,3,12.0,5768.0,0.0,40,5280.0,4,3409.0,1,2,1.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4648,0,0.0,0,53.0,0,0.0,0.0,0.0,28,16530.0,7,0.0,0,0,14.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4649,1,7324.0,0,49.0,0,14.0,4216.0,,55,17960.0,6,4466.0,1,1,17.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4650,0,0.0,0,51.0,0,15.0,11070.0,0.0,30,13200.0,10,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
4651,1,3278.0,0,45.0,0,11.0,186027.0,455275.0,57,20100.0,6,2104.0,3,2,10.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4652,0,0.0,0,66.0,0,12.0,83827.0,275725.0,10,43590.0,1,0.0,0,1,8.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4654,1,2424.0,0,37.0,0,10.0,85504.0,0.0,34,23140.0,1,21481.0,4,7,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
4656,0,0.0,0,48.0,0,7.0,100218.0,287441.0,37,16320.0,3,0.0,0,4,9.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
4657,0,0.0,0,36.0,3,15.0,7585.0,75925.0,5,5860.0,1,6271.0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4658,0,0.0,0,48.0,0,0.0,0.0,75688.0,39,1500.0,6,3867.0,3,5,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4660,0,0.0,0,56.0,2,11.0,133949.0,360770.0,38,27530.0,11,7557.0,3,0,1.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4661,0,0.0,0,53.0,0,13.0,17424.0,0.0,39,10860.0,1,0.0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
4662,0,0.0,0,50.0,0,0.0,0.0,,18,16230.0,1,32135.0,3,4,16.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4663,0,0.0,0,50.0,0,14.0,55246.0,,26,16160.0,1,0.0,0,2,24.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4664,0,0.0,0,46.0,0,12.0,116634.0,360331.0,14,17760.0,3,0.0,0,0,14.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4665,1,4995.0,0,59.0,0,15.0,68526.0,219285.0,35,30390.0,6,5714.0,3,2,12.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4666,0,0.0,0,53.0,0,12.0,16536.0,133204.0,24,17700.0,10,0.0,0,2,6.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4667,1,6435.0,0,38.0,1,11.0,48484.0,190992.0,43,11840.0,6,5726.0,2,7,11.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4668,0,0.0,0,43.0,0,9.0,77488.0,223714.0,33,27000.0,6,954.0,3,5,12.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4670,0,0.0,2,45.0,4,18.0,37986.0,183759.0,24,15610.0,7,0.0,0,0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4671,0,0.0,0,42.0,3,9.0,43834.0,153656.0,38,33280.0,4,0.0,0,1,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4672,0,0.0,0,34.0,1,13.0,95438.0,260567.0,57,27730.0,1,19629.0,3,5,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4673,0,0.0,1,44.0,3,12.0,69785.0,242695.0,34,29550.0,1,2615.0,2,0,8.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4674,1,3279.0,0,42.0,0,6.0,126381.0,374595.0,27,32040.0,7,8748.0,2,2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4675,0,0.0,0,35.0,2,11.0,116036.0,299266.0,36,28470.0,4,6049.0,3,2,12.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4676,0,0.0,0,52.0,0,8.0,63346.0,252296.0,31,24780.0,3,0.0,0,2,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4677,0,0.0,0,49.0,0,9.0,24894.0,155546.0,39,8890.0,9,4794.0,3,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4679,0,0.0,0,51.0,0,12.0,78387.0,257655.0,35,22330.0,7,0.0,0,0,21.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4680,0,0.0,0,54.0,0,12.0,58360.0,165109.0,20,37440.0,1,0.0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4681,0,0.0,0,34.0,5,17.0,24795.0,86848.0,24,14550.0,9,0.0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4682,0,0.0,0,37.0,2,11.0,135035.0,353160.0,28,32090.0,1,0.0,0,0,8.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4683,0,0.0,0,44.0,2,14.0,79557.0,231560.0,24,25500.0,4,53986.0,3,7,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4684,0,0.0,0,57.0,0,17.0,102493.0,284774.0,25,31030.0,6,0.0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
4687,0,0.0,0,52.0,0,12.0,30775.0,117060.0,30,13020.0,14,15089.0,3,5,6.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
4688,1,2401.0,0,43.0,0,,45909.0,160945.0,21,15360.0,13,0.0,0,0,7.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4689,1,7803.0,0,56.0,0,13.0,210660.0,542288.0,33,1500.0,1,57037.0,1,3,11.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4690,0,0.0,0,55.0,0,12.0,42357.0,142651.0,5,26320.0,6,5551.0,1,3,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4692,1,5336.0,0,38.0,2,0.0,0.0,0.0,48,10090.0,4,6753.0,1,6,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4693,1,2251.0,0,65.0,0,15.0,13880.0,179255.0,62,9390.0,9,10138.0,2,1,15.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4694,0,0.0,0,48.0,0,11.0,79916.0,242391.0,60,17990.0,10,0.0,0,0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4696,1,3819.0,1,42.0,2,0.0,0.0,0.0,29,10930.0,11,0.0,0,3,8.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4697,0,0.0,0,47.0,0,11.0,8575.0,0.0,42,10930.0,6,0.0,0,2,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4699,0,0.0,0,32.0,3,16.0,53770.0,183951.0,49,12900.0,1,0.0,0,2,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4701,0,0.0,0,47.0,0,14.0,14096.0,163866.0,5,2910.0,7,5101.0,2,0,20.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4702,0,0.0,0,68.0,1,13.0,,168795.0,43,8350.0,1,0.0,0,1,12.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4703,0,0.0,0,35.0,0,10.0,45651.0,147787.0,37,13760.0,7,0.0,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4704,0,0.0,0,47.0,0,10.0,105960.0,286301.0,24,28750.0,1,5807.0,2,0,11.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4705,0,0.0,0,43.0,0,11.0,74635.0,0.0,45,18720.0,1,0.0,0,1,8.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4706,1,3705.0,0,50.0,0,10.0,58945.0,0.0,18,20260.0,1,5603.0,1,0,10.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4707,0,0.0,0,40.0,0,11.0,90832.0,0.0,20,14580.0,1,3842.0,1,2,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
4708,0,0.0,0,40.0,0,,76913.0,197922.0,24,13820.0,10,0.0,0,6,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4709,0,0.0,0,42.0,0,10.0,14356.0,112218.0,25,13100.0,13,29964.0,3,0,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4710,0,0.0,0,39.0,1,6.0,68004.0,0.0,29,28800.0,10,0.0,0,0,9.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4712,0,0.0,1,42.0,2,13.0,45060.0,184246.0,32,9490.0,6,0.0,0,0,12.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4713,0,0.0,0,25.0,0,12.0,75966.0,187523.0,25,18160.0,3,31063.0,1,5,9.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
4714,1,4408.0,0,52.0,0,11.0,54983.0,223545.0,24,12200.0,2,9093.0,3,7,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4715,0,0.0,0,37.0,0,9.0,26816.0,0.0,11,15090.0,1,30605.0,4,4,9.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
4716,0,0.0,0,46.0,0,12.0,128083.0,342166.0,41,6100.0,6,8151.0,2,4,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4717,0,0.0,0,50.0,0,12.0,21477.0,97768.0,41,25640.0,6,33825.0,3,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4718,0,0.0,0,48.0,0,14.0,1613.0,93040.0,35,32260.0,4,0.0,0,0,10.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4719,0,0.0,0,33.0,3,0.0,0.0,68811.0,23,8670.0,7,0.0,0,2,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4720,1,3334.0,0,44.0,0,9.0,61958.0,168222.0,56,27120.0,1,642.0,2,0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4721,0,0.0,2,45.0,2,14.0,,,28,21910.0,13,0.0,0,0,7.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4723,0,0.0,0,31.0,0,12.0,46948.0,0.0,5,29080.0,1,0.0,0,0,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4724,0,0.0,0,57.0,0,16.0,39907.0,214055.0,21,11190.0,1,0.0,0,2,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
4725,0,0.0,0,47.0,0,13.0,75622.0,228396.0,23,13760.0,13,34545.0,1,4,7.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4726,1,3886.0,0,31.0,1,10.0,8247.0,0.0,46,5200.0,1,3068.0,2,5,1.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4728,0,0.0,0,43.0,0,10.0,35511.0,148772.0,23,9350.0,4,9981.0,2,3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4729,0,0.0,0,40.0,0,7.0,52898.0,0.0,30,10790.0,11,5399.0,1,7,8.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
4730,0,0.0,1,36.0,2,0.0,0.0,0.0,29,10910.0,17,8255.0,3,0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4731,1,2936.0,0,55.0,0,12.0,111708.0,292773.0,5,18080.0,4,0.0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4732,0,0.0,0,51.0,0,11.0,118786.0,351051.0,29,30480.0,1,0.0,0,0,18.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4733,0,0.0,1,39.0,2,14.0,58154.0,205760.0,21,25650.0,11,0.0,0,0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4734,0,0.0,0,55.0,1,16.0,97765.0,265727.0,55,26030.0,1,23719.0,3,3,12.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4735,1,5544.0,0,48.0,0,13.0,312.0,90071.0,30,14770.0,6,0.0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4736,0,0.0,0,44.0,0,14.0,67071.0,268429.0,44,16690.0,1,0.0,0,0,,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4737,1,32363.241751999998,0,68.0,0,10.0,76821.0,0.0,47,15980.0,4,0.0,0,0,15.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
4738,1,2841.5704759,0,47.0,0,13.0,109533.0,300480.0,37,14730.0,4,0.0,0,3,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4739,1,5704.0,1,48.0,1,11.0,75741.0,225300.0,44,15190.0,13,0.0,0,3,19.0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4740,0,0.0,0,51.0,0,7.0,232256.0,583973.0,43,32670.0,7,14738.0,1,0,21.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4741,0,0.0,0,49.0,0,0.0,0.0,0.0,30,19120.0,1,3605.0,1,6,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4742,0,0.0,0,35.0,0,10.0,367.0,0.0,25,7360.0,6,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
4743,1,5759.6682491,0,58.0,0,0.0,0.0,103525.0,48,20710.0,1,8956.0,2,0,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4744,0,0.0,0,38.0,0,5.0,29879.0,,29,19630.0,10,3587.0,2,5,7.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4745,1,2096.0,0,45.0,0,9.0,22741.0,151957.0,34,17940.0,13,0.0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
4746,0,0.0,0,50.0,0,9.0,,236239.0,19,20940.0,4,8390.0,3,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4747,0,0.0,4,70.0,4,18.0,48622.0,169995.0,23,25640.0,1,24392.0,1,9,6.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
4748,0,0.0,0,54.0,0,7.0,48697.0,219687.0,10,6900.0,4,0.0,0,0,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
4749,0,0.0,0,44.0,2,10.0,89607.0,260398.0,70,26080.0,4,0.0,0,0,4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4750,0,0.0,0,40.0,1,13.0,20676.0,161481.0,5,7570.0,7,0.0,0,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
4751,0,0.0,0,38.0,0,10.0,93898.0,0.0,53,17350.0,3,0.0,0,0,1.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
4752,1,2550.0,0,48.0,0,15.0,67876.0,242138.0,31,6410.0,1,8268.0,3,3,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4753,1,5470.0,2,45.0,3,14.0,4910.0,0.0,12,17450.0,1,0.0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
4754,0,0.0,1,45.0,2,15.0,64916.0,232064.0,57,21270.0,1,958.0,1,2,12.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4755,0,0.0,0,43.0,0,8.0,51566.0,175137.0,31,16010.0,1,0.0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4757,0,0.0,0,48.0,0,14.0,54691.0,179827.0,21,6970.0,5,6124.0,1,3,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4758,0,0.0,2,41.0,3,14.0,56820.0,176631.0,56,11280.0,10,0.0,0,0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4759,0,0.0,0,63.0,0,15.0,26921.0,140455.0,19,13660.0,1,8255.0,2,0,11.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4760,0,0.0,0,45.0,0,14.0,238874.0,,7,8560.0,10,0.0,0,3,16.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4761,0,0.0,0,34.0,1,15.0,,0.0,24,13630.0,12,17880.0,2,4,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4764,0,0.0,0,55.0,0,15.0,81427.0,0.0,7,25160.0,3,30500.0,2,3,17.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4765,0,0.0,0,57.0,0,14.0,89632.0,276816.0,17,28350.0,4,0.0,0,0,6.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4767,1,6932.0,2,37.0,2,13.0,27964.0,125832.0,19,9980.0,1,6321.0,3,2,8.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4768,0,0.0,0,41.0,0,11.0,54113.0,,14,18330.0,1,7147.0,3,5,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4769,1,2910.0,0,41.0,2,16.0,66119.0,239085.0,46,19300.0,1,5909.0,3,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4771,0,0.0,0,57.0,0,13.0,119975.0,339052.0,40,7200.0,4,0.0,0,2,13.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4772,0,0.0,0,52.0,0,14.0,86469.0,227552.0,16,26410.0,9,0.0,0,0,17.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4773,0,0.0,0,40.0,0,12.0,9984.0,0.0,41,14610.0,4,0.0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4774,0,0.0,0,39.0,0,0.0,0.0,0.0,34,18770.0,1,0.0,0,3,7.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4775,1,26672.645031,0,42.0,0,10.0,47114.0,0.0,22,10410.0,4,0.0,0,7,7.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4776,1,3379.0,0,38.0,1,11.0,51551.0,177942.0,19,5200.0,12,2605.0,1,0,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
4777,0,0.0,0,58.0,0,16.0,,327538.0,55,19750.0,1,0.0,0,0,14.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4778,0,0.0,0,31.0,1,7.0,654.0,99465.0,25,4670.0,15,0.0,0,1,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4779,0,0.0,0,49.0,0,1.0,34920.0,160162.0,23,15750.0,1,0.0,0,0,9.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4780,1,2292.0,0,37.0,0,0.0,0.0,0.0,26,5200.0,1,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4781,0,0.0,3,45.0,4,17.0,19421.0,0.0,30,6000.0,3,0.0,0,0,13.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4782,1,1288.0,0,31.0,1,9.0,54009.0,0.0,27,12780.0,9,0.0,0,3,,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4783,0,0.0,0,36.0,2,0.0,0.0,,65,16450.0,1,24681.0,2,6,10.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
